alpha_color,alpha_texture,alpha_shape,val_macro_f1,raw_matches_ablation,effective_matches_ablation
0.5076149152910787,0.17937670629644814,0.3130083784124733,96.61878542892588,False,True
0.5105049572643683,0.23762019979788895,0.2518748429377428,96.62292401337858,False,True
0.062300433320725705,0.02894367696883013,0.9087558897104442,45.79959419741033,False,False
0.25349696569587254,0.21818954719516975,0.5283134871089578,92.7764021127586,False,False
0.05511893364266221,0.5646161718025224,0.38026489455481527,72.33640060926494,False,False
0.3103559151845189,0.1890852900517864,0.5005587947636948,94.88127975533943,False,False
0.344780844446966,0.08566472476352013,0.5695544307895138,94.30567526366175,False,False
0.35501008355163644,0.15904583229642089,0.48594408415194273,95.7506290913656,False,False
0.40806839563165626,0.2229130324326352,0.36901857193570853,96.54610667231368,False,True
0.334221184384002,0.4909654402439024,0.17481337537209554,92.65279892823308,False,True
0.08747209369478752,0.8565025132330679,0.05602539307214463,68.95466240973201,False,False
0.12820268316527744,0.21167661479425293,0.6601207020404696,77.45635279680837,False,False
0.12701849548711105,0.21008647483546827,0.6628950296774205,76.98173486360103,False,False
0.534592414472086,0.4061305948380928,0.059276990689821216,96.17399119992146,True,True
0.6728777076885548,0.25710690683763254,0.07001538547381272,96.29302761116568,True,True
0.2883797981637286,0.05094148495691333,0.6606787168793581,89.04766504236612,False,False
0.7407099077642536,0.22434515217762732,0.034944940058119135,96.29602794250765,True,True
0.5431266433218399,0.1607502167734574,0.2961231399047029,96.61713868102137,False,True
0.09611716188317318,0.4567268390281229,0.447155999088704,77.3604618526547,False,False
0.015025395424701502,0.8763005780232064,0.10867402655209203,66.01041715574463,False,False
0.5324228669194214,0.09282783945250518,0.37474929362807335,96.54379324206117,False,False
0.12112191098899389,0.682930596757384,0.19594749225362204,74.2746720586274,False,False
0.37807811730338187,0.2562606198234915,0.3656612628731265,96.24330536269873,False,True
0.42396229008293834,0.5502557628655381,0.025781947051523715,93.56523098765598,False,True
0.33934786451519444,0.5364655140397082,0.12418662144509719,91.59277352930683,False,False
0.5355016305395781,0.026441901167377647,0.4380564682930441,96.35652791147926,False,False
0.105001066502466,0.19269651698052864,0.7023024165170053,72.00979533692018,False,False
0.0764406085372253,0.11502079404753573,0.808538597415239,56.980047387446874,False,False
0.5732482061077427,0.16803864291702006,0.25871315097523717,96.6385200394664,False,True
0.24929165249320182,0.6315829763504711,0.11912537115632707,83.97844263622912,False,False
0.5374274626925171,0.24880095235252708,0.21377158495495582,96.57817567716424,True,True
0.5294739932280278,0.13812534118979597,0.33240066558217624,96.54396112103981,False,False
0.18557668771845126,0.1140518088745521,0.7003715034069967,80.70942616935298,False,False
0.3986435427730174,0.2674265859187583,0.3339298713082244,96.3690302983559,False,True
0.2333878206458212,0.2501335947160413,0.5164785846381377,91.85922993556723,False,False
0.7894345704196922,0.18519338211220585,0.025372047468101917,96.0433562470232,True,True
0.2992785173176458,0.18040989729069504,0.5203115853916592,94.50096125882848,False,False
0.46754546963972604,0.06278994615040745,0.4696645842098667,96.3233306320109,False,False
0.5954090661243311,0.11975497392976445,0.2848359599459045,96.50582492765535,False,False
0.8402202298499967,0.09739464284321815,0.06238512730678531,96.08011537761682,True,True
0.12335261066609902,0.5742178065624728,0.30242958277142823,77.0084894119849,False,False
0.307063173650975,0.012626110853737034,0.680310715495288,88.68209527520425,False,False
0.06479478050539124,0.8893544687463301,0.04585075074827866,67.95415221191283,False,False
0.14966670989823358,0.2225672450845202,0.6277660450172462,80.88529329896313,False,False
0.10411674277308029,0.6221595164884148,0.273723740738505,74.32595076660857,False,False
0.7146129098243164,0.14793144804773317,0.13745564212795053,96.3898157231922,True,True
0.12987385581976307,0.5363503683531596,0.3337757758270773,78.3990078239029,False,False
0.26221108477955685,0.3883845450681218,0.34940437015232123,92.97632812603021,False,True
0.4217492684648355,0.5643564151644731,0.013894316370691225,93.19311427830378,False,True
0.46391283358947194,0.4008648442741167,0.13522232213641144,96.12288474249193,True,True
0.08055253175981776,0.23877871540114415,0.6806687528390382,71.01904739014138,False,False
0.06893170351696892,0.3031315184449705,0.6279367780380606,72.76260339535206,False,False
0.0837516321968024,0.9035654459503704,0.012682921852827243,68.16962221418564,False,False
0.0146404351655244,0.7312579206740488,0.2541016441604268,67.5981122517528,False,False
